Wavelength (nm),BLANK,ELA_FISH109,ELA_FISH930,ELA_FISH903,ELA_FISH1010,ELA_FISH105,ELA_FISH913,ELA_FISH909,ELA_CTL2-L222-224,ELA_FISH948,ELA_FISH944,ELA_CTL1-L239,ELA_CTL2-L239
Date/Time stamp: 11/07/2011 5:15:55 PM,,,,,,,,,,,,,
Method Modifications:,,,,,,,,,,,,,
X Stop nm Changed: 11/07/2011 5:14:48 PM,,,,,,,,,,,,,
Common Interval nm Changed: 11/07/2011 5:14:54 PM,,,,,,,,,,,,,
UVVIS SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Common SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Baseline Correction Changed: 11/07/2011 5:15:06 PM,,,,,,,,,,,,,
Autoconvert Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
XY Table Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
Y Min Abs Changed: 11/07/2011 5:15:24 PM,,,,,,,,,,,,,
Saved as C:\Documents and Settings\Xenopoulos Lab\Desktop\Cary50 Methods\AbsScan_800to230nm.MSW,,,,,,,,,,,,,
Opened C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
End Method Modifications,,,,,,,,,,,,,
<Current Wavelength> ,,,,,,,,,,,,,
,,,,,,,,,,,,,
ELA_109,,,,,,,,,,,,,
ELA_109,,,,,,,,,,,,,
Collection Time: 09/08/2022 9:54:51 AM,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,
Scan Software Version: 4.10(464),,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,
Start (nm)                        800.0,,,,,,,,,,,,,
Stop (nm)                         230.0,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         240.00,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.2500,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,
Baseline Type                     Baseline correction,,,,,,,,,,,,,
Baseline File Name,,,,,,,,,,,,,
Baseline Std Ref File Name,,,,,,,,,,,,,
Cycle Mode                        Off,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,
Method Log     :,,,,,,,,,,,,,
Method Name    : C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
Date/Time stamp: 11/07/2011 5:15:55 PM,,,,,,,,,,,,,
Method Modifications:,,,,,,,,,,,,,
X Stop nm Changed: 11/07/2011 5:14:48 PM,,,,,,,,,,,,,
Common Interval nm Changed: 11/07/2011 5:14:54 PM,,,,,,,,,,,,,
UVVIS SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Common SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Baseline Correction Changed: 11/07/2011 5:15:06 PM,,,,,,,,,,,,,
Autoconvert Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
XY Table Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
Y Min Abs Changed: 11/07/2011 5:15:24 PM,,,,,,,,,,,,,
Saved as C:\Documents and Settings\Xenopoulos Lab\Desktop\Cary50 Methods\AbsScan_800to230nm.MSW,,,,,,,,,,,,,
Opened C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
End Method Modifications,,,,,,,,,,,,,
<Current Wavelength> ,,,,,,,,,,,,,
,,,,,,,,,,,,,
ELA_930,,,,,,,,,,,,,
ELA_930,,,,,,,,,,,,,
Collection Time: 09/08/2022 9:58:57 AM,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,
Scan Software Version: 4.10(464),,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,
Start (nm)                        800.0,,,,,,,,,,,,,
Stop (nm)                         230.0,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         240.00,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.2500,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,
Baseline Type                     Baseline correction,,,,,,,,,,,,,
Baseline File Name,,,,,,,,,,,,,
Baseline Std Ref File Name,,,,,,,,,,,,,
Cycle Mode                        Off,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,
Method Log     :,,,,,,,,,,,,,
Method Name    : C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
Date/Time stamp: 11/07/2011 5:15:55 PM,,,,,,,,,,,,,
Method Modifications:,,,,,,,,,,,,,
X Stop nm Changed: 11/07/2011 5:14:48 PM,,,,,,,,,,,,,
Common Interval nm Changed: 11/07/2011 5:14:54 PM,,,,,,,,,,,,,
UVVIS SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Common SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Baseline Correction Changed: 11/07/2011 5:15:06 PM,,,,,,,,,,,,,
Autoconvert Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
XY Table Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
Y Min Abs Changed: 11/07/2011 5:15:24 PM,,,,,,,,,,,,,
Saved as C:\Documents and Settings\Xenopoulos Lab\Desktop\Cary50 Methods\AbsScan_800to230nm.MSW,,,,,,,,,,,,,
Opened C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
End Method Modifications,,,,,,,,,,,,,
<Current Wavelength> ,,,,,,,,,,,,,
,,,,,,,,,,,,,
ELA_903,,,,,,,,,,,,,
ELA_903,,,,,,,,,,,,,
Collection Time: 09/08/2022 10:03:20 AM,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,
Scan Software Version: 4.10(464),,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,
Start (nm)                        800.0,,,,,,,,,,,,,
Stop (nm)                         230.0,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         240.00,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.2500,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,
Baseline Type                     Baseline correction,,,,,,,,,,,,,
Baseline File Name,,,,,,,,,,,,,
Baseline Std Ref File Name,,,,,,,,,,,,,
Cycle Mode                        Off,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,
Method Log     :,,,,,,,,,,,,,
Method Name    : C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
Date/Time stamp: 11/07/2011 5:15:55 PM,,,,,,,,,,,,,
Method Modifications:,,,,,,,,,,,,,
X Stop nm Changed: 11/07/2011 5:14:48 PM,,,,,,,,,,,,,
Common Interval nm Changed: 11/07/2011 5:14:54 PM,,,,,,,,,,,,,
UVVIS SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Common SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Baseline Correction Changed: 11/07/2011 5:15:06 PM,,,,,,,,,,,,,
Autoconvert Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
XY Table Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
Y Min Abs Changed: 11/07/2011 5:15:24 PM,,,,,,,,,,,,,
Saved as C:\Documents and Settings\Xenopoulos Lab\Desktop\Cary50 Methods\AbsScan_800to230nm.MSW,,,,,,,,,,,,,
Opened C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
End Method Modifications,,,,,,,,,,,,,
<Current Wavelength> ,,,,,,,,,,,,,
,,,,,,,,,,,,,
ELA_1010,,,,,,,,,,,,,
ELA_1010,,,,,,,,,,,,,
Collection Time: 09/08/2022 10:07:19 AM,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,
Scan Software Version: 4.10(464),,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,
Start (nm)                        800.0,,,,,,,,,,,,,
Stop (nm)                         230.0,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         240.00,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.2500,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,
Baseline Type                     Baseline correction,,,,,,,,,,,,,
Baseline File Name,,,,,,,,,,,,,
Baseline Std Ref File Name,,,,,,,,,,,,,
Cycle Mode                        Off,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,
Method Log     :,,,,,,,,,,,,,
Method Name    : C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
Date/Time stamp: 11/07/2011 5:15:55 PM,,,,,,,,,,,,,
Method Modifications:,,,,,,,,,,,,,
X Stop nm Changed: 11/07/2011 5:14:48 PM,,,,,,,,,,,,,
Common Interval nm Changed: 11/07/2011 5:14:54 PM,,,,,,,,,,,,,
UVVIS SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Common SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Baseline Correction Changed: 11/07/2011 5:15:06 PM,,,,,,,,,,,,,
Autoconvert Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
XY Table Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
Y Min Abs Changed: 11/07/2011 5:15:24 PM,,,,,,,,,,,,,
Saved as C:\Documents and Settings\Xenopoulos Lab\Desktop\Cary50 Methods\AbsScan_800to230nm.MSW,,,,,,,,,,,,,
Opened C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
End Method Modifications,,,,,,,,,,,,,
<Current Wavelength> ,,,,,,,,,,,,,
,,,,,,,,,,,,,
ELA_105,,,,,,,,,,,,,
ELA_105,,,,,,,,,,,,,
Collection Time: 09/08/2022 10:11:22 AM,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,
Scan Software Version: 4.10(464),,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,
Start (nm)                        800.0,,,,,,,,,,,,,
Stop (nm)                         230.0,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         240.00,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.2500,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,
Baseline Type                     Baseline correction,,,,,,,,,,,,,
Baseline File Name,,,,,,,,,,,,,
Baseline Std Ref File Name,,,,,,,,,,,,,
Cycle Mode                        Off,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,
Method Log     :,,,,,,,,,,,,,
Method Name    : C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
Date/Time stamp: 11/07/2011 5:15:55 PM,,,,,,,,,,,,,
Method Modifications:,,,,,,,,,,,,,
X Stop nm Changed: 11/07/2011 5:14:48 PM,,,,,,,,,,,,,
Common Interval nm Changed: 11/07/2011 5:14:54 PM,,,,,,,,,,,,,
UVVIS SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Common SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Baseline Correction Changed: 11/07/2011 5:15:06 PM,,,,,,,,,,,,,
Autoconvert Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
XY Table Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
Y Min Abs Changed: 11/07/2011 5:15:24 PM,,,,,,,,,,,,,
Saved as C:\Documents and Settings\Xenopoulos Lab\Desktop\Cary50 Methods\AbsScan_800to230nm.MSW,,,,,,,,,,,,,
Opened C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
End Method Modifications,,,,,,,,,,,,,
<Current Wavelength> ,,,,,,,,,,,,,
,,,,,,,,,,,,,
ELA_913,,,,,,,,,,,,,
ELA_913,,,,,,,,,,,,,
Collection Time: 09/08/2022 10:15:14 AM,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,
Scan Software Version: 4.10(464),,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,
Start (nm)                        800.0,,,,,,,,,,,,,
Stop (nm)                         230.0,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         240.00,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.2500,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,
Baseline Type                     Baseline correction,,,,,,,,,,,,,
Baseline File Name,,,,,,,,,,,,,
Baseline Std Ref File Name,,,,,,,,,,,,,
Cycle Mode                        Off,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,
Method Log     :,,,,,,,,,,,,,
Method Name    : C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
Date/Time stamp: 11/07/2011 5:15:55 PM,,,,,,,,,,,,,
Method Modifications:,,,,,,,,,,,,,
X Stop nm Changed: 11/07/2011 5:14:48 PM,,,,,,,,,,,,,
Common Interval nm Changed: 11/07/2011 5:14:54 PM,,,,,,,,,,,,,
UVVIS SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Common SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Baseline Correction Changed: 11/07/2011 5:15:06 PM,,,,,,,,,,,,,
Autoconvert Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
XY Table Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
Y Min Abs Changed: 11/07/2011 5:15:24 PM,,,,,,,,,,,,,
Saved as C:\Documents and Settings\Xenopoulos Lab\Desktop\Cary50 Methods\AbsScan_800to230nm.MSW,,,,,,,,,,,,,
Opened C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
End Method Modifications,,,,,,,,,,,,,
<Current Wavelength> ,,,,,,,,,,,,,
,,,,,,,,,,,,,
ELA_909,,,,,,,,,,,,,
ELA_909,,,,,,,,,,,,,
Collection Time: 09/08/2022 10:19:04 AM,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,
Scan Software Version: 4.10(464),,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,
Start (nm)                        800.0,,,,,,,,,,,,,
Stop (nm)                         230.0,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         240.00,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.2500,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,
Baseline Type                     Baseline correction,,,,,,,,,,,,,
Baseline File Name,,,,,,,,,,,,,
Baseline Std Ref File Name,,,,,,,,,,,,,
Cycle Mode                        Off,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,
Method Log     :,,,,,,,,,,,,,
Method Name    : C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
Date/Time stamp: 11/07/2011 5:15:55 PM,,,,,,,,,,,,,
Method Modifications:,,,,,,,,,,,,,
X Stop nm Changed: 11/07/2011 5:14:48 PM,,,,,,,,,,,,,
Common Interval nm Changed: 11/07/2011 5:14:54 PM,,,,,,,,,,,,,
UVVIS SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Common SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Baseline Correction Changed: 11/07/2011 5:15:06 PM,,,,,,,,,,,,,
Autoconvert Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
XY Table Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
Y Min Abs Changed: 11/07/2011 5:15:24 PM,,,,,,,,,,,,,
Saved as C:\Documents and Settings\Xenopoulos Lab\Desktop\Cary50 Methods\AbsScan_800to230nm.MSW,,,,,,,,,,,,,
Opened C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
End Method Modifications,,,,,,,,,,,,,
<Current Wavelength> ,,,,,,,,,,,,,
,,,,,,,,,,,,,
ELA_CTL2_L222_224,,,,,,,,,,,,,
ELA_CTL2_L222_224,,,,,,,,,,,,,
Collection Time: 09/08/2022 10:23:15 AM,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,
Scan Software Version: 4.10(464),,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,
Start (nm)                        800.0,,,,,,,,,,,,,
Stop (nm)                         230.0,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         240.00,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.2500,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,
Baseline Type                     Baseline correction,,,,,,,,,,,,,
Baseline File Name,,,,,,,,,,,,,
Baseline Std Ref File Name,,,,,,,,,,,,,
Cycle Mode                        Off,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,
Method Log     :,,,,,,,,,,,,,
Method Name    : C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
Date/Time stamp: 11/07/2011 5:15:55 PM,,,,,,,,,,,,,
Method Modifications:,,,,,,,,,,,,,
X Stop nm Changed: 11/07/2011 5:14:48 PM,,,,,,,,,,,,,
Common Interval nm Changed: 11/07/2011 5:14:54 PM,,,,,,,,,,,,,
UVVIS SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Common SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Baseline Correction Changed: 11/07/2011 5:15:06 PM,,,,,,,,,,,,,
Autoconvert Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
XY Table Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
Y Min Abs Changed: 11/07/2011 5:15:24 PM,,,,,,,,,,,,,
Saved as C:\Documents and Settings\Xenopoulos Lab\Desktop\Cary50 Methods\AbsScan_800to230nm.MSW,,,,,,,,,,,,,
Opened C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
End Method Modifications,,,,,,,,,,,,,
<Current Wavelength> ,,,,,,,,,,,,,
,,,,,,,,,,,,,
ELA_948,,,,,,,,,,,,,
ELA_948,,,,,,,,,,,,,
Collection Time: 09/08/2022 10:27:34 AM,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,
Scan Software Version: 4.10(464),,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,
Start (nm)                        800.0,,,,,,,,,,,,,
Stop (nm)                         230.0,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         240.00,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.2500,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,
Baseline Type                     Baseline correction,,,,,,,,,,,,,
Baseline File Name,,,,,,,,,,,,,
Baseline Std Ref File Name,,,,,,,,,,,,,
Cycle Mode                        Off,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,
Method Log     :,,,,,,,,,,,,,
Method Name    : C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
Date/Time stamp: 11/07/2011 5:15:55 PM,,,,,,,,,,,,,
Method Modifications:,,,,,,,,,,,,,
X Stop nm Changed: 11/07/2011 5:14:48 PM,,,,,,,,,,,,,
Common Interval nm Changed: 11/07/2011 5:14:54 PM,,,,,,,,,,,,,
UVVIS SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Common SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Baseline Correction Changed: 11/07/2011 5:15:06 PM,,,,,,,,,,,,,
Autoconvert Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
XY Table Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
Y Min Abs Changed: 11/07/2011 5:15:24 PM,,,,,,,,,,,,,
Saved as C:\Documents and Settings\Xenopoulos Lab\Desktop\Cary50 Methods\AbsScan_800to230nm.MSW,,,,,,,,,,,,,
Opened C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
End Method Modifications,,,,,,,,,,,,,
<Current Wavelength> ,,,,,,,,,,,,,
,,,,,,,,,,,,,
ELA_944,,,,,,,,,,,,,
ELA_944,,,,,,,,,,,,,
Collection Time: 09/08/2022 10:31:26 AM,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,
Scan Software Version: 4.10(464),,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,
Start (nm)                        800.0,,,,,,,,,,,,,
Stop (nm)                         230.0,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         240.00,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.2500,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,
Baseline Type                     Baseline correction,,,,,,,,,,,,,
Baseline File Name,,,,,,,,,,,,,
Baseline Std Ref File Name,,,,,,,,,,,,,
Cycle Mode                        Off,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,
Method Log     :,,,,,,,,,,,,,
Method Name    : C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
Date/Time stamp: 11/07/2011 5:15:55 PM,,,,,,,,,,,,,
Method Modifications:,,,,,,,,,,,,,
X Stop nm Changed: 11/07/2011 5:14:48 PM,,,,,,,,,,,,,
Common Interval nm Changed: 11/07/2011 5:14:54 PM,,,,,,,,,,,,,
UVVIS SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Common SAT Changed: 11/07/2011 5:15:01 PM,,,,,,,,,,,,,
Baseline Correction Changed: 11/07/2011 5:15:06 PM,,,,,,,,,,,,,
Autoconvert Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
XY Table Changed: 11/07/2011 5:15:15 PM,,,,,,,,,,,,,
Y Min Abs Changed: 11/07/2011 5:15:24 PM,,,,,,,,,,,,,
Saved as C:\Documents and Settings\Xenopoulos Lab\Desktop\Cary50 Methods\AbsScan_800to230nm.MSW,,,,,,,,,,,,,
Opened C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW,,,,,,,,,,,,,
End Method Modifications,,,,,,,,,,,,,
<Current Wavelength> ,,,,,,,,,,,,,
,,,,,,,,,,,,,
ELA_CTL1_L239,,,,,,,,,,,,,
ELA_CTL1_L239,,,,,,,,,,,,,
Collection Time: 09/08/2022 10:35:51 AM,,,,,,,,,,,,,
Operator Name  :,,,,,,,,,,,,,
Scan Software Version: 4.10(464),,,,,,,,,,,,,
Parameter List :,,,,,,,,,,,,,
Instrument                        Cary 50,,,,,,,,,,,,,
Instrument Version                3.00,,,,,,,,,,,,,
Start (nm)                        800.0,,,,,,,,,,,,,
Stop (nm)                         230.0,,,,,,,,,,,,,
X Mode                            Nanometers,,,,,,,,,,,,,
Y Mode                            Abs,,,,,,,,,,,,,
UV-Vis Scan Rate (nm/min)         240.00,,,,,,,,,,,,,
UV-Vis Data Interval (nm)         1.00,,,,,,,,,,,,,
UV-Vis Ave. Time (sec)            0.2500,,,,,,,,,,,,,
Beam Mode                         Dual Beam,,,,,,,,,,,,,
Baseline Correction               On,,,,,,,,,,,,,
Baseline Type                     Baseline correction,,,,,,,,,,,,,
Baseline File Name,,,,,,,,,,,,,
Baseline Std Ref File Name,,,,,,,,,,,,,
Cycle Mode                        Off,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,
Method Log     :,,,,,,,,,,,,,
